city,name,img,building_page-href,height_ft,date_start,date_end,floors,tags,,country
Milwaukee,Riverview Apartments,http://skyscraperpage.com/diagrams/images/17559.gif,http://skyscraperpage.com/cities/?buildingID=17975,248,null,null,19,Building Uses - residential; Structural Types - highrise,,null
Milwaukee,Landmark on the Lake,http://skyscraperpage.com/diagrams/images/743.gif,http://skyscraperpage.com/cities/?buildingID=745,248,null,1991,27,Building Uses - residential; Structural Types - highrise,"
Architect: Loewenberg and Associates



This building is 248 feet tall from the front entrance, and 350 from the back facade.  It sits on a steep bluff.

",null
Milwaukee,Yankee Hill Apartments I,http://skyscraperpage.com/diagrams/images/41624.gif,http://skyscraperpage.com/cities/?buildingID=17985,246,null,1987,23,Building Uses - residential; Structural Types - highrise; Architectural Style - postmodern; Materials - steel - brick,,null
Milwaukee,Cudahy Tower,http://skyscraperpage.com/diagrams/images/40230.gif,http://skyscraperpage.com/cities/?buildingID=17963,244,null,1929,15,Building Uses - mixed use; Structural Types - highrise,,null
Milwaukee,Cathedral Place,http://skyscraperpage.com/diagrams/images/39536.gif,http://skyscraperpage.com/cities/?buildingID=17986,244,2002,2004,18,Building Uses - mixed use - office - parking garage - residential; Structural Types - highrise; Architectural Style - modern; Materials - aluminium,,null
Milwaukee,Yankee Hill Apartments II,http://skyscraperpage.com/diagrams/images/41625.gif,http://skyscraperpage.com/cities/?buildingID=17979,230,null,1987,19,Building Uses - residential; Structural Types - highrise; Architectural Style - postmodern; Materials - steel - brick,,null
Milwaukee,Catholic Knights Insurance Building,http://skyscraperpage.com/diagrams/images/5885.gif,http://skyscraperpage.com/cities/?buildingID=5887,220,null,1969,18,Building Uses - office; Structural Types - highrise,,null
Milwaukee,Prospect Tower,http://skyscraperpage.com/diagrams/images/19551.gif,http://skyscraperpage.com/cities/?buildingID=2162,217,null,1982,23,Building Uses - residential; Structural Types - highrise,,null
Milwaukee,AT&T Building,http://skyscraperpage.com/diagrams/images/745.gif,http://skyscraperpage.com/cities/?buildingID=747,213,null,1930,19,Building Uses - office; Structural Types - highrise,"
Architect: Eschweiler & Eschweiler



The 19 storey tower is a 1930 addition to the Wisconsin Telephone Company's older 1917 headquarters.

",null
Milwaukee,First National Bank Building,http://skyscraperpage.com/diagrams/images/39537.gif,http://skyscraperpage.com/cities/?buildingID=4747,213,null,1914,16,Building Uses - office; Structural Types - highrise,"
Architect: Graham, Anderson, Probst & White

",null
Milwaukee,Sandburg Hall South,http://skyscraperpage.com/diagrams/images/19747.gif,http://skyscraperpage.com/cities/?buildingID=3656,190,null,1973,20,Building Uses - residential; Structural Types - highrise,"
Architect: Schuett-Mochon Architects

",null
Milwaukee,Milwaukee County Courthouse,http://skyscraperpage.com/diagrams/images/39494.gif,http://skyscraperpage.com/cities/?buildingID=22077,177,1929,1931,11,Building Uses - courthouse; Structural Types - highrise; Architectural Style - neo-classical; Materials - steel - concrete,"
Architect: Albert Randolph Ross

",null
Milwaukee,Sandburg Hall East,http://skyscraperpage.com/diagrams/images/19748.gif,http://skyscraperpage.com/cities/?buildingID=3658,177,null,2001,18,Building Uses - residential; Structural Types - highrise,"
Architect: Renner Architechs

",null
Milwaukee,First Place on the River,http://skyscraperpage.com/diagrams/images/40711.gif,http://skyscraperpage.com/cities/?buildingID=47863,161,2005,2007,12,Building Uses - residential - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - modern,"
- Architect: Eppstein Uhen Architects



- This renovation of the historic Terminal Store Building included adding 8 floors of condominiums to the top of the 4-story building.

",null
Milwaukee,Sandburg Hall West,http://skyscraperpage.com/diagrams/images/19749.gif,http://skyscraperpage.com/cities/?buildingID=3657,154,null,1971,16,Building Uses - residential; Structural Types - highrise,"
Architect: Schuett-Mochon Architects

",null
Milwaukee,Wells Fargo Building,http://skyscraperpage.com/diagrams/images/39515.gif,http://skyscraperpage.com/cities/?buildingID=17987,144,null,1969,12,Building Uses - office; Structural Types - highrise; Architectural Style - brutalist; Materials - concrete,"
- Architect: Miller, Walz, Diederich & Associates

",null
Milwaukee,Germania Building,http://skyscraperpage.com/diagrams/images/39516.gif,http://skyscraperpage.com/cities/?buildingID=25770,140,null,1896,8,Building Uses - office; Structural Types - highrise; Architectural Style - neo-classical; Materials - brick,"
- Architect: Schnetzky & Liebert



- The building was once home to one of the largest German-language newspaper publisher in North America.

",null
Minneapolis,Wells Fargo Tower A,http://skyscraperpage.com/diagrams/images/76176.gif,http://skyscraperpage.com/cities/?buildingID=99626,null,2014,2016,20,Building Uses - office - parking garage - retail; Structural Types - highrise; Architectural Style - postmodern,null,null
Minneapolis,Wells Fargo Tower B,http://skyscraperpage.com/diagrams/images/76177.gif,http://skyscraperpage.com/cities/?buildingID=99627,null,2014,2016,20,Building Uses - office - parking garage - retail; Structural Types - highrise; Architectural Style - postmodern,null,null
Minneapolis,Ivy Tower,http://skyscraperpage.com/diagrams/images/21171.gif,http://skyscraperpage.com/cities/?buildingID=27085,null,null,1930,10,Building Uses - unused; Structural Types - highrise,null,null
Minneapolis,IDS Tower,http://skyscraperpage.com/diagrams/images/78294.gif,http://skyscraperpage.com/cities/?buildingID=157,910,1968,1973,55,Building Uses - office - communication - mechanical - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,"
- Architect: Edward F. Baker & Associates, Johnson/Burgee

- Developer: Investors Diversified Services

- Owner: Inland Real Estate Group



- The IDS Centre was a landmark building for Minneapolis ushering a new era of development for it's skyline and replaced the Foshay Tower (136m) as the city's tallest.



- The IDS Center incorporates the 57 story IDS Tower, 8 story 770 Marquette, Marquette Hotel, and a bi-level mercantile area surrounding the central courtyard covered by a cascading glass roof.



- Each floor of the IDS Tower includes 32 corner offices due to its numberous setbacks.

",null
Minneapolis,Capella Tower,http://skyscraperpage.com/diagrams/images/68854.gif,http://skyscraperpage.com/cities/?buildingID=2491,776,null,1992,56,Building Uses - office - parking garage; Structural Types - highrise; Architectural Style - postmodern; Materials - glass,"
• Architect: Pei Cobb Freed & Partners 

• Associate Architect : HKS, Inc.

• Developer: Joint Venture of IBM Corporation and

The OPUS Corporation

• Structural Engineer: CBM Engineers Inc. 



• Third tallest building in Minneapolis and tallest building in Minneapolis to be completed in the 90's.



• Completed in 1992 as the headquarters for 1st Bank, later US Bancorp, until 2002 when US Bancorp moved its headquarters to the 32 story building at 800 Nicolett Mall.



• The semi-circle located atop the tower is not only for decoration but also serves as a screen for the cooling towers and other mechanical equipment. The feature has given the nickname the ""Halo Building"" or ""Stanley Cup Building"".



• The building stands on an ""L"" shaped footprint.

",null
Minneapolis,Wells Fargo Center,http://skyscraperpage.com/diagrams/images/68811.gif,http://skyscraperpage.com/cities/?buildingID=240,775,1986,1988,56,Building Uses - office - mechanical - museum - retail; Structural Types - highrise; Architectural Style - art deco - postmodern; Materials - glass - steel - stone,"
Companies:

- Architect(s): Cesar Pelli & Associates Architects, Kendall/Heaton Associates Inc. 

- Owner/Developer: Hines Interests Limited Partnership

___________________________________________________________

Facts & 



- The Wells Fargo Center is on the site of the old Northwestern National Bank Building, which was destroyed by a fire in 1982.



- The Wells Fargo Center was the tallest building completed in Minneapolis during the 1980s. 



- The upper setbacks are illuminated at night by floodlights. The Wells Fargo Center's Golden Crown and can easily be seen for miles. 



- The Wells Fargo Center's architectural design is a modern/postmodern art-deco style.



Awards

- Urban Land Institute Award for Excellence for Large-Scale Office Development, 1989.

- BOMA Local Building of the Year, 1993. 

- BOMA Regional Office Building of the Year, 1994.

",null
Minneapolis,33 South Sixth,http://skyscraperpage.com/diagrams/images/68806.gif,http://skyscraperpage.com/cities/?buildingID=344,668,1981,1982,52,Building Uses - office - parking garage - retail; Structural Types - highrise; Architectural Style - modern; Materials - concrete,,null
Minneapolis,Cambell Mithun Tower,http://skyscraperpage.com/diagrams/images/68774.gif,http://skyscraperpage.com/cities/?buildingID=350,614,1983,1985,42,Building Uses - office - mechanical - restaurant - retail; Structural Types - highrise - atrium; Architectural Style - modern; Materials - glass - steel - granite,"
Architect: Hammel, Green & Abrahamson, Inc. 



- The upper part of the tower became illuminated with a new lighting scheme in June 2006.  



- Floors 5, 6, 34 and 35 are mechanical floors, the 42nd floor is a mechanical penthouse.



- Was the Piper Jaffray Headquarters until 2002 when it was renamed after Piper Jaffray was purchased by US Bank, which moved its headquarters to the new US Bancorp Center located near the Nicollet Mall. 



- Tallest building in Minneapolis designed by a locally-based architectural firm.



- The Campbell Mithun Tower has a restaurant, deli, convenience store, hair salon, coffee shop, dry cleaners, insurance agency, dentist, sushi bar, and a travel agency.

",null
Minneapolis,W Minneapolis - The Foshay,http://skyscraperpage.com/diagrams/images/3596.gif,http://skyscraperpage.com/cities/?buildingID=3598,608,1926,1929,32,Building Uses - hotel - conference - garden - observation - parking garage - restaurant - retail - fitness center; Structural Types - highrise; Architectural Style - art deco - streamline moderne; Materials - limestone,"
Architect: Magney & Tusler

",null
Minneapolis,US Bank Plaza,http://skyscraperpage.com/diagrams/images/14658.gif,http://skyscraperpage.com/cities/?buildingID=1559,561,null,1981,40,Building Uses - office; Structural Types - highrise; Architectural Style - modern,"
This twin building project consists of a 41 storey tower and a 23 storey tower with an interstitial 8 storey prismatic atrium.

",null
Minneapolis,RBC Plaza,http://skyscraperpage.com/diagrams/images/16351.gif,http://skyscraperpage.com/cities/?buildingID=1645,538,1989,1992,40,Building Uses - office - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - modern,"
Architect: Lohan Associates

",null
Minneapolis,5th Street Towers 2,http://skyscraperpage.com/diagrams/images/68807.gif,http://skyscraperpage.com/cities/?buildingID=1670,504,null,1988,36,Building Uses - office - parking garage; Structural Types - highrise; Architectural Style - modern,"
Architect: Opus Architects & Engineers 

Architect: Hellmuth, Obata & Kassabaum

",null
